id,title,price,currency,location,condition,brand,date_posted,url,scraped_at,brand_version,price_range,is_brand_new,title_length,ram_gb,storage_gb
4362,XO G32 Earpods,7494.0,LKR,Colombo,Unknown,Other,2 days,https://ikman.lk/en/ad/xo-g32-earpods-for-sale-colombo,2026-02-21 02:47:32,G32,<10k,0,14,,
4363,Apple iPhone 12 (Used),55000.0,LKR,Anuradhapura,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-12-used-for-sale-anuradhapura-353,2026-02-21 02:47:32,12,30k-60k,0,22,,
4364,Apple iPhone 11 Pro 256GB (Used),83090.0,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-11-pro-256gb-used-for-sale-colombo-11482,2026-02-21 02:47:32,11,60k-100k,0,32,,256.0
4365,Apple iPhone 13 Pro (Used),131000.0,LKR,Matale,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-13-pro-used-for-sale-matale-80,2026-02-21 02:47:32,13,100k-200k,0,26,,
4366,Apple iPhone 12 Pro 256 GB Bb (Used),107999.0,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-12-pro-256-gb-bb-used-for-sale-gampaha-3,2026-02-21 02:47:32,12,100k-200k,0,36,,256.0
4367,Xiaomi Redmi Note 14 8GB/256GB (Brand New),53990.0,LKR,Colombo,Brand New,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-note-14-8gb-256gb-brand-new-for-sale-colombo-159,2026-02-21 02:47:32,14,30k-60k,1,42,,8.0
4368,Xiaomi Redmi 15 8GB/256GB|01 (Brand New),47990.0,LKR,Colombo,Brand New,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-15-8gb-256gb01-brand-new-for-sale-colombo-2,2026-02-21 02:47:32,15,30k-60k,1,40,,8.0
4369,Xiaomi Redmi A5 (Used),25000.0,LKR,Batticaloa,Used,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-a5-used-for-sale-batticaloa-7,2026-02-21 02:47:32,A5,10k-30k,0,22,,
4370,Apple iPhone 16 Pro Max 512gb (Used),299000.0,LKR,Vavuniya,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-16-pro-max-512gb-used-for-sale-vavuniya-6,2026-02-21 02:47:32,16,>200k,0,36,,512.0
4371,Xiaomi Redmi 15 6GB (Used),48999.0,LKR,Gampaha,Used,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-15-6gb-used-for-sale-gampaha,2026-02-21 02:47:32,15,30k-60k,0,26,,6.0
4372,itel A60 BLACK (Used),18000.0,LKR,Colombo,Used,Itel,2 days,https://ikman.lk/en/ad/itel-a60-black-used-for-sale-colombo,2026-02-21 02:47:32,A60,10k-30k,0,21,,
4373,Xundo X49,5000.0,LKR,Colombo,Unknown,Other,2 days,https://ikman.lk/en/ad/xundo-x49-for-sale-colombo-1,2026-02-21 02:47:32,X49,<10k,0,9,,
4374,Samsung Galaxy S20FE (Used),50000.0,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s20fe-used-for-sale-colombo-231,2026-02-21 02:47:32,S20FE,30k-60k,0,27,,
4375,Xiaomi Redmi 15 6GB/128GB|01 (Brand New),51990.0,LKR,Colombo,Brand New,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-15-6gb-128gb01-brand-new-for-sale-colombo-2,2026-02-21 02:47:32,15,30k-60k,1,40,,6.0
4376,Apple iPhone XS 256GB (Used),56090.0,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-xs-256gb-used-for-sale-colombo-8799,2026-02-21 02:47:32,256GB,30k-60k,0,28,,256.0
4377,Vivo Y93 6GB 128GB (Used),10499.0,LKR,Kalutara,Used,Vivo,2 days,https://ikman.lk/en/ad/vivo-y93-6gb-128gb-used-for-sale-kalutara-947,2026-02-21 02:47:32,Y93,10k-30k,0,25,,6.0
4378,Xiaomi Redmi 15C 5G|8GB/256GB (Brand New),57490.0,LKR,Colombo,Brand New,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-15c-5g8gb-256gb-brand-new-for-sale-colombo-2,2026-02-21 02:47:32,15C,30k-60k,1,41,,8.0
4379,Apple iPhone 15 128GB (Used),142000.0,LKR,Galle,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-15-128-gb-used-for-sale-galle-19,2026-02-21 02:47:32,15,100k-200k,0,28,,128.0
4380,Vivo Y85 4GB 64GB (Used),10499.0,LKR,Kalutara,Used,Vivo,2 days,https://ikman.lk/en/ad/vivo-y85-4gb-64gb-used-for-sale-kalutara-156,2026-02-21 02:47:32,Y85,10k-30k,0,24,,4.0
4381,Vivo Y85 6GB 128GB (Used),9300.0,LKR,Colombo,Used,Vivo,2 days,https://ikman.lk/en/ad/vivo-y85-6gb-128gb-used-for-sale-colombo-5170,2026-02-21 02:47:32,Y85,<10k,0,25,,6.0
4382,Apple iPhone 11 256GB (Used),58000.0,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-11-256gb-used-for-sale-gampaha-1549,2026-02-21 02:47:32,11,30k-60k,0,28,,256.0
4383,XUNDO X54 Earbuds,6500.0,LKR,Colombo,Unknown,Other,2 days,https://ikman.lk/en/ad/xundo-x54-earbuds-for-sale-colombo,2026-02-21 02:47:32,X54,<10k,0,17,,
4384,Google Pixel 7 128GB 50MP Black (Used),68990.0,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-7-128gb-50mp-black-used-for-sale-colombo-35,2026-02-21 02:47:32,7,60k-100k,0,38,,128.0
4385,Xiaomi Redmi 15C 5G|4GB|128GB (Brand New),47490.0,LKR,Colombo,Brand New,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-15c-5g4gb128gb-brand-new-for-sale-colombo-2,2026-02-21 02:47:32,15C,30k-60k,1,41,,4.0
4386,Vivo Y93 (Used),10500.0,LKR,Colombo,Used,Vivo,2 days,https://ikman.lk/en/ad/vivo-y93-used-for-sale-colombo-2252,2026-02-21 02:47:32,Y93,10k-30k,0,15,,
4387,Xiaomi Redmi 15C 8GB/256GB (Brand New),48490.0,LKR,Colombo,Brand New,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-15c-8gb-256gb-brand-new-for-sale-colombo-211,2026-02-21 02:47:36,15C,30k-60k,1,38,,8.0
4388,Xundo X21,7000.0,LKR,Colombo,Unknown,Other,2 days,https://ikman.lk/en/ad/xundo-x21-for-sale-colombo-1,2026-02-21 02:47:36,X21,<10k,0,9,,
4389,Apple iPhone XS Max 256GB (Used),55000.0,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-xs-max-gold-256gb-used-for-sale-gampaha-1,2026-02-21 02:47:36,256GB,30k-60k,0,32,,256.0
4390,Xiaomi Redmi 15C 6GB/128GB (Brand New),36990.0,LKR,Colombo,Brand New,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-15c-6gb-128gb-brand-new-for-sale-colombo-86,2026-02-21 02:47:36,15C,30k-60k,1,38,,6.0
4391,Xiaomi Poco C61 (Used),16000.0,LKR,Trincomalee,Used,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-poco-c61-used-for-sale-trincomalee-3,2026-02-21 02:47:36,C61,10k-30k,0,22,,
4392,Xiaomi Poco M4 5G (Used),20500.0,LKR,Colombo,Used,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-poco-m4-5g-used-for-sale-colombo-4,2026-02-21 02:47:36,M4,10k-30k,0,24,,
4393,Apple iPhone XS (Used),45000.0,LKR,Anuradhapura,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-xs-used-for-sale-anuradhapura-678,2026-02-21 02:47:36,IPHONE,30k-60k,0,22,,
4394,Honor X9D 5G 12GBRam Gold (Brand New),133990.0,LKR,Colombo,Brand New,Honor,2 days,https://ikman.lk/en/ad/honor-x9d-5g-12gbram-gold-brand-new-for-sale-colombo,2026-02-21 02:47:36,X9D,100k-200k,1,37,12.0,
4395,Google Pixel 9 Pro XL 128GB (Used),183090.0,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-9-pro-xl-128gb-used-for-sale-colombo-27,2026-02-21 02:47:36,9,100k-200k,0,34,,128.0
4396,Vivo V29E (Used),55000.0,LKR,Colombo,Used,Vivo,2 days,https://ikman.lk/en/ad/vivo-v29e-used-for-sale-colombo-19,2026-02-21 02:47:36,V29E,30k-60k,0,16,,
4397,Apple iPhone 16 Pro Max (Used),289000.0,LKR,Jaffna,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-16-pro-max-used-for-sale-jaffna-78,2026-02-21 02:47:36,16,>200k,0,30,,
4398,Apple iPhone 12 Pro (Used),103000.0,LKR,Mannar,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-12-pro-used-for-sale-mannar-2,2026-02-21 02:47:36,12,100k-200k,0,26,,
4399,Xiaomi Redmi 15C 4GB/128GB (Brand New),35990.0,LKR,Colombo,Brand New,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-15c-4gb-128gb-brand-new-for-sale-colombo-77,2026-02-21 02:47:36,15C,30k-60k,1,38,,4.0
4400,Xiaomi Poco M3 (Used),18000.0,LKR,Colombo,Used,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-poco-m3-used-for-sale-colombo-1310,2026-02-21 02:47:36,M3,10k-30k,0,21,,
4401,Apple iPhone 12 Pro (Used),80000.0,LKR,Galle,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-12-pro-used-for-sale-galle-500,2026-02-21 02:47:36,12,60k-100k,0,26,,
4402,Google Pixel 8a 128GB (Used),86090.0,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-8a-128gb-used-for-sale-colombo-28,2026-02-21 02:47:36,8A,60k-100k,0,28,,128.0
4403,Infinix Note 50 256GB 8GBRam Black (Brand New),73990.0,LKR,Colombo,Brand New,Infinix,2 days,https://ikman.lk/en/ad/infinix-note-50-256gb-8gbram-black-brand-new-for-sale-colombo-1,2026-02-21 02:47:36,50,60k-100k,1,46,8.0,256.0
4404,Xiaomi Redmi A5 4GB/128GB (Brand New),29990.0,LKR,Colombo,Brand New,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-a5-4gb-128gb-brand-new-for-sale-colombo-150,2026-02-21 02:47:36,A5,10k-30k,1,37,,4.0
4405,Google Pixel 7 128GB (Used),61000.0,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-7-128gb-used-for-sale-colombo-627,2026-02-21 02:47:36,7,60k-100k,0,27,,128.0
4406,Google Pixel 9 128GB (Used),147090.0,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-9-128gb-used-for-sale-colombo-84,2026-02-21 02:47:36,9,100k-200k,0,27,,128.0
4407,Xiaomi Redmi A5 3GB/64GB (Brand New),27490.0,LKR,Colombo,Brand New,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-a5-3gb-64gb-brand-new-for-sale-colombo-60,2026-02-21 02:47:36,A5,10k-30k,1,36,,3.0
4408,Xiaomi Redmi Note 14 256GB (Used),36000.0,LKR,Colombo,Used,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-note-14-256gb-used-for-sale-colombo-18,2026-02-21 02:47:36,14,30k-60k,0,33,,256.0
4409,Vivo Y02T (Brand New),28990.0,LKR,Gampaha,Brand New,Vivo,2 days,https://ikman.lk/en/ad/vivo-y02t-64gb-new-brand-new-for-sale-gampaha,2026-02-21 02:47:36,Y02T,10k-30k,1,21,,
4410,Vivo Y17 (Used),13500.0,LKR,Colombo,Used,Vivo,2 days,https://ikman.lk/en/ad/vivo-y17-used-for-sale-colombo-338,2026-02-21 02:47:36,Y17,10k-30k,0,15,,
4411,Samsung Galaxy M33 5G 128GB 50MP Green (Used),38990.0,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-m33-5g-128gb-50mp-green-used-for-sale-colombo-72,2026-02-21 02:47:36,M33,30k-60k,0,45,,128.0
4412,Samsung Galaxy S10 Plus 256GB 8GB RAM 5G. (Used),39900.0,LKR,Colombo,Used,Samsung,,https://ikman.lk/en/ad/samsung-galaxy-s10-plus-256gb-8gb-ram-5g-used-for-sale-colombo-1,2026-02-21 02:47:40,S10,30k-60k,0,48,8.0,256.0
4413,Apple iPhone 11 128GB (Used),49000.0,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-11-128-gb-used-for-sale-colombo-1911,2026-02-21 02:47:40,11,30k-60k,0,28,,128.0
4414,Apple iPhone XS (Used),55000.0,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-xs-used-for-sale-colombo-4555,2026-02-21 02:47:40,IPHONE,30k-60k,0,22,,
4415,Apple iPhone 12 (Used),76500.0,LKR,Galle,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-12-used-for-sale-galle-481,2026-02-21 02:47:40,12,60k-100k,0,22,,
4416,Oppo Reno 10 (5G) 256GB (Used),47000.0,LKR,Colombo,Used,Oppo,2 days,https://ikman.lk/en/ad/oppo-reno-10-5g-256gb-used-for-sale-colombo-2,2026-02-21 02:47:40,10,30k-60k,0,30,,256.0
4417,Rode Wireless Micro,42000.0,LKR,Jaffna,Unknown,Other,2 days,https://ikman.lk/en/ad/rode-wireless-micro-for-sale-jaffna,2026-02-21 02:47:40,RODE,30k-60k,0,19,,
4418,Apple iPhone 14 128GB White (Used),119990.0,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-128gb-white-used-for-sale-colombo-53,2026-02-21 02:47:40,14,100k-200k,0,34,,128.0
4419,Samsung Galaxy A16 5G (Used),52000.0,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a16-5g-used-for-sale-colombo-35,2026-02-21 02:47:40,A16,30k-60k,0,28,,
4420,Apple iPhone 8 Plus (Used),40000.0,LKR,Kurunegala,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-8-plus-used-for-sale-kurunegala-1308,2026-02-21 02:47:40,8,30k-60k,0,26,,
4421,Apple iPhone 15 Pro Max 256GB White Titanium (Used),234990.0,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-white-titanium-used-for-sale-colombo-14,2026-02-21 02:47:40,15,>200k,0,51,,256.0
4422,Apple iPhone 15 (Used),165000.0,LKR,Kurunegala,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-15-used-for-sale-kurunegala-134,2026-02-21 02:47:40,15,100k-200k,0,22,,
4423,Apple iPhone 11 Pro (Used),58000.0,LKR,Kandy,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-11-pro-used-for-sale-kandy-1467,2026-02-21 02:47:40,11,30k-60k,0,26,,
4424,Google Pixel 7 (Used),47500.0,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-7-good-used-for-sale-colombo-2,2026-02-21 02:47:40,7,30k-60k,0,21,,
4425,Samsung Galaxy S20 128GB (Used),48000.0,LKR,Jaffna,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s20-12gb-128gb-used-for-sale-jaffna-5,2026-02-21 02:47:40,S20,30k-60k,0,31,,128.0
4426,Google Pixel 8 128GB (Used),90090.0,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-8-128gb-used-for-sale-colombo-165,2026-02-21 02:47:40,8,60k-100k,0,27,,128.0
4427,Samsung Galaxy S24 Ultra 12/256 TDRA (Used),173000.0,LKR,Trincomalee,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-12-256-tdra-used-for-sale-trincomalee,2026-02-21 02:47:40,S24,100k-200k,0,43,,
4428,Google Pixel 7 Pro 128GB (Used),86090.0,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-7-pro-128gb-used-for-sale-colombo-529,2026-02-21 02:47:40,7,60k-100k,0,31,,128.0
4429,Oppo A53 (Used),20000.0,LKR,Gampaha,Used,Oppo,2 days,https://ikman.lk/en/ad/oppo-a53-used-for-sale-gampaha-212,2026-02-21 02:47:40,A53,10k-30k,0,15,,
4430,Samsung Galaxy S22 5G Snapdragon Black (Used),84990.0,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s22-5g-snapdragon-black-used-for-sale-colombo-84,2026-02-21 02:47:40,S22,60k-100k,0,45,,
4431,Oppo A31 8GB/ 256GB (Used),11990.0,LKR,Colombo,Used,Oppo,2 days,https://ikman.lk/en/ad/oppo-a31-8gb-256gb-used-for-sale-colombo-2048,2026-02-21 02:47:40,A31,10k-30k,0,26,,8.0
4432,Google Pixel 7 128GB (Used),67090.0,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-7-128gb-used-for-sale-colombo-626,2026-02-21 02:47:40,7,60k-100k,0,27,,128.0
4433,Anker Liberty 4 Pro,36983.0,LKR,Colombo,Unknown,Other,2 days,https://ikman.lk/en/ad/anker-liberty-4-pro-for-sale-colombo-10,2026-02-21 02:47:40,4,30k-60k,0,19,,
4434,Google Pixel 9 128GB Black (Brand New),159990.0,LKR,Colombo,Brand New,Google,2 days,https://ikman.lk/en/ad/google-pixel-9-128gb-black-brand-new-for-sale-colombo-7,2026-02-21 02:47:40,9,100k-200k,1,38,,128.0
4435,Google Pixel 7a 128GB (Used),58090.0,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-7a-128gb-used-for-sale-colombo-232,2026-02-21 02:47:40,7A,30k-60k,0,28,,128.0
4436,Samsung Galaxy A07 64GB 4GBRam Black (Brand New),34990.0,LKR,Colombo,Brand New,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a07-64gb-4gbram-black-brand-new-for-sale-colombo-8,2026-02-21 02:47:40,A07,30k-60k,1,48,4.0,64.0
4437,Samsung Galaxy A33 5G 128GB 6GBRam (Used),47990.0,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a33-5g-128gb-6gbram-used-for-sale-colombo,2026-02-21 02:47:40,A33,30k-60k,0,41,6.0,128.0
4438,Anker K 20I Earpods,5500.0,LKR,Colombo,Unknown,Other,2 days,https://ikman.lk/en/ad/anker-k-20i-earpods-for-sale-colombo,2026-02-21 02:47:43,20I,<10k,0,19,,
4439,Google Pixel 6 Pro 128GB (Used),75090.0,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-6-pro-128gb-used-for-sale-colombo-419,2026-02-21 02:47:43,6,60k-100k,0,31,,128.0
4440,Apple iPhone 15 Pro Max 256GB (Used),226000.0,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-colombo-5822,2026-02-21 02:47:43,15,>200k,0,36,,256.0
4441,Google Pixel 6 128GB (Used),55090.0,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-6-128gb-used-for-sale-colombo-775,2026-02-21 02:47:43,6,30k-60k,0,27,,128.0
4442,Xiaomi Redmi 14C (Used),28500.0,LKR,Trincomalee,Used,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-14c-used-for-sale-trincomalee-30,2026-02-21 02:47:43,14C,10k-30k,0,23,,
4443,Apple iPhone 15 Pro Max (Used),225000.0,LKR,Galle,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-15-pro-max-used-for-sale-galle-147,2026-02-21 02:47:43,15,>200k,0,30,,
4444,Honor X5 2025 (Used),30000.0,LKR,Ratnapura,Used,Honor,2 days,https://ikman.lk/en/ad/honor-x5-2025-brand-new-for-sale-ratnapura,2026-02-21 02:47:43,X5,30k-60k,0,20,,
4445,Samsung Galaxy A31 2020 (Used),22500.0,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a31-2020-used-for-sale-colombo-13,2026-02-21 02:47:43,A31,10k-30k,0,30,,
4446,Xiaomi Redmi Note 10 (Used),22000.0,LKR,Colombo,Used,Xiaomi,2 days,https://ikman.lk/en/ad/xiaomi-redmi-note-10-used-for-sale-colombo-311,2026-02-21 02:47:43,10,10k-30k,0,27,,
4447,Google Pixel 6a 128GB (Used),50090.0,LKR,Colombo,Used,Google,2 days,https://ikman.lk/en/ad/google-pixel-6a-128gb-used-for-sale-colombo-297,2026-02-21 02:47:43,6A,30k-60k,0,28,,128.0
4448,Apple iPhone 13 Pro 128GB (Used),123999.0,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-13-pro-128gb-used-for-sale-colombo-3303,2026-02-21 02:47:43,13,100k-200k,0,32,,128.0
4449,Apple iPhone XS (Used),65000.0,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-xs-used-for-sale-colombo-4557,2026-02-21 02:47:43,IPHONE,60k-100k,0,22,,
4450,Apple iPhone 14 Pro 1TB (Used),185000.0,LKR,Kandy,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-pro-1tb-used-for-sale-kandy-4,2026-02-21 02:47:43,14,100k-200k,0,30,,1024.0
4451,Apple iPhone SE 2 (Used),34500.0,LKR,Ratnapura,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-se-2-used-for-sale-ratnapura-510,2026-02-21 02:47:43,2,30k-60k,0,24,,
4452,Samsung Galaxy A54 128GB (Used),58090.0,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a54-128gb-used-for-sale-colombo-47,2026-02-21 02:47:43,A54,30k-60k,0,31,,128.0
4453,Samsung Galaxy S23 256GB (Used),95090.0,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s23-256gb-used-for-sale-colombo-80,2026-02-21 02:47:43,S23,60k-100k,0,31,,256.0
4454,Sony Xperia 10 IV 128GB (Used),38090.0,LKR,Colombo,Used,Sony,2 days,https://ikman.lk/en/ad/sony-xperia-10-iv-128gb-used-for-sale-colombo-14,2026-02-21 02:47:43,10,30k-60k,0,30,,128.0
4455,Apple iPhone 6S For Parts,6000.0,LKR,Gampaha,Unknown,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-6s-used-for-sale-gampaha-10267,2026-02-21 02:47:43,6S,<10k,0,25,,
4456,Apple iPhone 14 Pro (Used),159500.0,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-pro-used-for-sale-colombo-1542,2026-02-21 02:47:43,14,100k-200k,0,26,,
4457,Apple iPhone 15 Pro 128GB (Used),210000.0,LKR,Ratnapura,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-15-pro-128-used-for-sale-ratnapura,2026-02-21 02:47:43,15,>200k,0,32,,128.0
4458,Apple iPhone 14 Pro Max (Used),165000.0,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-14-pro-max-used-for-sale-gampaha-1241,2026-02-21 02:47:43,14,100k-200k,0,30,,
4459,Samsung Galaxy A04s 4GB 128GB (Used),25000.0,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a04s-4gb-128gb-used-for-sale-colombo,2026-02-21 02:47:43,A04S,10k-30k,0,36,,4.0
4460,Sony Xperia 10 IV 128GB (Used),34090.0,LKR,Colombo,Used,Sony,2 days,https://ikman.lk/en/ad/sony-xperia-10-iv-128gb-used-for-sale-colombo-13,2026-02-21 02:47:43,10,30k-60k,0,30,,128.0
4461,Apple iPhone 13 Pro Max Sierra Blue (Used),98000.0,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-13-pro-max-sierra-blue-used-for-sale-gampaha-2,2026-02-21 02:47:43,13,60k-100k,0,42,,
4462,Samsung Galaxy S24 Ultra 256GB KH/A (Used),195000.0,LKR,Matara,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-256gb-kh-a-used-for-sale-matara,2026-02-21 02:47:43,S24,100k-200k,0,42,,256.0
4463,Apple iPhone 16 Pro 256GB (Used),259999.0,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-16-pro-256gb-used-for-sale-colombo-779,2026-02-21 02:47:46,16,>200k,0,32,,256.0
4464,Samsung Galaxy A32 4GB -64GB (Used),27000.0,LKR,Matara,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a32-4gb-64gb-used-for-sale-matara-37,2026-02-21 02:47:46,A32,10k-30k,0,35,,4.0
4465,Samsung Galaxy S24 Ultra 512GB (Used),205000.0,LKR,Matara,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-512gb-used-for-sale-matara-1,2026-02-21 02:47:46,S24,>200k,0,37,,512.0
4466,Apple iPhone 11 128GB (Used),70000.0,LKR,Gampaha,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-gampaha-13792,2026-02-21 02:47:46,11,60k-100k,0,28,,128.0
4467,Vivo Y85 64GB | 4GB (Used),11000.0,LKR,Galle,Used,Vivo,2 days,https://ikman.lk/en/ad/vivo-y85-64gb-4gb-used-for-sale-galle-42,2026-02-21 02:47:46,Y85,10k-30k,0,26,,64.0
4468,Samsung Galaxy F05 4GB 64GB (Used),23000.0,LKR,Colombo,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-f05-4gb-64gb-used-for-sale-colombo-36,2026-02-21 02:47:46,F05,10k-30k,0,34,,4.0
4469,Apple iPhone XS Max (Used),48000.0,LKR,Kurunegala,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-xs-max-i-phone-brand-new-for-sale-kurunegala,2026-02-21 02:47:46,IPHONE,30k-60k,0,26,,
4470,Samsung Galaxy A20 (Used),11500.0,LKR,Kandy,Used,Samsung,2 days,https://ikman.lk/en/ad/samsung-galaxy-a20-used-for-sale-kandy-810,2026-02-21 02:47:46,A20,10k-30k,0,25,,
4471,Vivo Y93 6GB/ 128GB (Used),9300.0,LKR,Colombo,Used,Vivo,2 days,https://ikman.lk/en/ad/vivo-y93-6gb-128gb-used-for-sale-colombo-8646,2026-02-21 02:47:46,Y93,<10k,0,26,,6.0
4472,Apple iPhone 12 Pro 256GB (Used),87000.0,LKR,Ratnapura,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-12-pro-256-used-for-sale-ratnapura-26,2026-02-21 02:47:46,12,60k-100k,0,32,,256.0
4473,Apple iPhone XS 256GB (Used),52900.0,LKR,Colombo,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-xs-256gb-used-for-sale-colombo-8798,2026-02-21 02:47:46,256GB,30k-60k,0,28,,256.0
4474,ZTE nubia V70 Max (Used),18000.0,LKR,Kandy,Used,ZTE,2 days,https://ikman.lk/en/ad/zte-nubia-v70-max-used-for-sale-kandy-12,2026-02-21 02:47:46,V70,10k-30k,0,24,,
4475,Apple iPhone 13 mini 128GB (Used),75000.0,LKR,Ratnapura,Used,Apple,2 days,https://ikman.lk/en/ad/apple-iphone-13-mini-128-used-for-sale-ratnapura,2026-02-21 02:47:46,13,60k-100k,0,33,,128.0
4476,Anker K20I,5999.0,LKR,Colombo,Unknown,Other,2 days,https://ikman.lk/en/ad/anker-k20i-for-sale-colombo,2026-02-21 02:47:46,K20I,<10k,0,10,,
